variant,tier_a_event_count,tier_b_event_count,tier_c_event_count,tier_a_recall,tier_b_recall,tier_c_recall,tier_a_snapshot_recall,tier_b_snapshot_recall,tier_c_snapshot_recall,tier_a_prearmed_recall,tier_b_prearmed_recall,ab_weighted_recall,reaction_median_ms,reaction_p95_ms,tier_a_reaction_p95_ms,tier_b_reaction_p95_ms,oversampling_median_ms,oversampling_p95_ms,oversampling_observed_count,oversampling_censored_dataset_end,oversampling_ended_by_next_event,oversampling_released_count,oversampling_horizon_hit_count,false_fast_time,fast_time_fraction,snapshot_count,fixed1s_snapshot_count,snapshot_reduction,mid_reconstruction_mae_bp,imbalance_reconstruction_mae,gates_passed,gate_count,pass,checks
asym-sqrt_excess-price_heavy-fidelity-tau1900-g0.95,205,45,756,1.0,1.0,0.9285714285714286,1.0,0.9333333333333333,0.8293650793650794,0.5170731707317073,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,4625.0,24274.999999999993,250,0,66,175,9,0.2109022146259864,0.22435710267129091,14938,35105,0.5744765702891326,0.14704500680752236,0.160390349388446,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-responsive-tau2600-g0.75,205,45,756,1.0,1.0,0.8690476190476191,1.0,0.9111111111111111,0.798941798941799,0.48292682926829267,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,5500.0,27387.499999999996,250,0,73,167,10,0.19847267173351757,0.2120866834260321,14530,35105,0.5860988463181883,0.16340492481637037,0.16350317524031496,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-confluence-clean_release-tau1400-g0.75,205,45,756,1.0,1.0,0.656084656084656,1.0,0.8888888888888888,0.5992063492063492,0.3024390243902439,0.6444444444444445,1.0,0.0,250.0,0.0,0.0,2250.0,6250.0,250,0,38,212,0,0.05799483617586094,0.07214835599171052,10579,35105,0.6986469163936762,0.2695744274036925,0.1951379125746851,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-clean_release-tau1400-g0.95,205,45,756,1.0,1.0,0.7129629629629629,1.0,0.9111111111111111,0.6613756613756614,0.3463414634146341,0.7111111111111111,1.0,0.0,0.0,0.0,0.0,2250.0,7887.499999999995,250,0,41,209,0,0.07371904432888468,0.08807212699136156,11274,35105,0.6788491667853582,0.23055873274329738,0.1925886873148568,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-price_heavy-clean_release-tau1000-g0.55,205,45,756,1.0,1.0,0.5859788359788359,1.0,0.8666666666666667,0.5515873015873016,0.40487804878048783,0.6222222222222222,1.0,0.0,250.0,0.0,0.0,1750.0,4500.0,250,0,24,226,0,0.049841812429542894,0.06351704541408214,9213,35105,0.7375587523144851,0.3266711575507328,0.1972599245129299,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-balanced-tau1400-g0.75,205,45,756,1.0,1.0,0.83994708994709,1.0,0.8888888888888888,0.7936507936507936,0.4634146341463415,0.8222222222222222,1.0,0.0,0.0,0.0,0.0,2750.0,10887.499999999996,250,0,50,198,2,0.1211025855485654,0.13538766121393828,12575,35105,0.6417889189574135,0.1805950517031784,0.18108220296880975,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-fidelity-tau2600-g0.55,205,45,756,1.0,1.0,0.7380952380952381,1.0,0.8888888888888888,0.6640211640211641,0.40487804878048783,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,4500.0,14274.99999999999,250,0,65,182,3,0.115618749772719,0.13003938213489627,12015,35105,0.6577410625267056,0.23973027133230645,0.17893839700294029,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-fidelity-tau2600-g0.55,205,45,756,1.0,1.0,0.91005291005291,1.0,0.9333333333333333,0.8346560846560847,0.5609756097560976,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,5500.0,27387.499999999996,250,0,74,166,10,0.2167206080221099,0.23008994509290054,14767,35105,0.5793476712718986,0.1535330541292155,0.1628371744475193,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-confluence-fidelity-tau1000-g1.2,205,45,756,1.0,1.0,0.8293650793650794,1.0,0.8444444444444444,0.7407407407407407,0.43902439024390244,0.8222222222222222,1.0,0.0,0.0,0.0,0.0,2500.0,10387.499999999996,250,0,48,200,2,0.12038255936579512,0.1344974682913281,13115,35105,0.6264064948013104,0.17126500351294718,0.17544815689855736,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-price_heavy-balanced-tau2600-g0.75,205,45,756,1.0,1.0,0.8558201058201058,1.0,0.9333333333333333,0.8174603174603174,0.526829268292683,0.8444444444444444,1.0,0.0,0.0,0.0,0.0,4750.0,22937.499999999978,250,0,65,178,7,0.17564275064547802,0.1895612417123039,13632,35105,0.6116792479703745,0.17415395357027066,0.1716637905519041,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-confluence-clean_release-tau1900-g1.2,205,45,756,1.0,1.0,0.7923280423280423,1.0,0.8888888888888888,0.7671957671957672,0.48292682926829267,0.8444444444444444,1.0,0.0,0.0,0.0,0.0,3000.0,14637.499999999996,250,0,55,193,2,0.13522673551765518,0.1494028585875131,13051,35105,0.6282295969235152,0.172747303473847,0.1775488609222244,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-clean_release-tau700-g1.2,205,45,756,1.0,1.0,0.8558201058201058,0.9853658536585366,0.9111111111111111,0.7671957671957672,0.40487804878048783,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,2000.0,6500.0,250,0,32,218,0,0.08709407614822358,0.10061316488509389,12471,35105,0.6447514599059962,0.18270272614746738,0.1832039967321992,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-responsive-tau700-g0.95,205,45,756,1.0,1.0,0.753968253968254,1.0,0.8444444444444444,0.6402116402116402,0.37073170731707317,0.6888888888888889,1.0,0.0,0.0,0.0,0.0,1750.0,5137.499999999995,250,0,27,223,0,0.05059820357103895,0.06462800618149965,11006,35105,0.6864834069220909,0.23333458410489552,0.19290565325000072,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-responsive-tau2600-g0.95,205,45,756,1.0,1.0,0.966931216931217,1.0,1.0,0.9074074074074074,0.6439024390243903,0.9555555555555556,1.0,0.0,0.0,0.0,0.0,6500.0,30000.0,250,0,83,144,23,0.3445434379431979,0.356091412130837,18482,35105,0.47352229027204107,0.12143898701270062,0.1380110760525758,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-clean_release-tau700-g0.75,205,45,756,1.0,1.0,0.46825396825396826,0.9902439024390244,0.7111111111111111,0.4060846560846561,0.22439024390243903,0.6,1.0,0.0,250.0,0.0,0.0,1250.0,2774.9999999999914,250,0,13,237,0,0.03451034583075748,0.04715173872481644,9014,35105,0.7432274604757156,0.35630621874256363,0.20138867096267538,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-responsive-tau700-g0.55,205,45,756,1.0,1.0,0.5793650793650794,0.9853658536585366,0.6,0.4828042328042328,0.2,0.6666666666666666,1.0,0.0,250.0,0.0,0.0,1250.0,3000.0,250,0,13,237,0,0.03636495872577185,0.04926683710893825,9501,35105,0.7293547927645634,0.31737822981532743,0.201499297949057,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-responsive-tau2600-g1.2,205,45,756,1.0,1.0,0.966931216931217,1.0,1.0,0.9232804232804233,0.7170731707317073,0.9555555555555556,1.0,0.0,0.0,0.0,0.0,7000.0,30000.0,250,0,87,130,33,0.40650932761191316,0.4171728897086577,20455,35105,0.4173194701609457,0.10952007679672836,0.12618302314692237,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-balanced-responsive-tau700-g0.75,205,45,756,1.0,1.0,0.8743386243386243,1.0,0.8666666666666667,0.7579365079365079,0.40487804878048783,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,2000.0,6000.0,250,0,33,217,0,0.07458453034655806,0.08875579515592619,11982,35105,0.6586810995584674,0.1997508074219376,0.18717009769948395,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-fidelity-tau1900-g1.2,205,45,756,1.0,1.0,0.9576719576719577,1.0,1.0,0.8902116402116402,0.6439024390243903,0.9555555555555556,1.0,0.0,0.0,0.0,0.0,5250.0,30000.0,250,0,75,160,15,0.30785119458889415,0.3198641209522928,18186,35105,0.48195413758723826,0.11953312194984965,0.14405466244884865,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-balanced-tau1400-g0.75,205,45,756,1.0,1.0,0.6494708994708994,1.0,0.8888888888888888,0.5674603174603174,0.36097560975609755,0.6444444444444445,1.0,0.0,250.0,0.0,0.0,2250.0,6000.0,250,0,35,215,0,0.06589330521109858,0.08013160612167869,10384,35105,0.7042016806722688,0.2840865654223236,0.19366024625541034,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-price_heavy-fidelity-tau700-g1.2,205,45,756,1.0,1.0,0.8862433862433863,1.0,0.8666666666666667,0.7777777777777778,0.40487804878048783,0.8444444444444444,1.0,0.0,0.0,0.0,0.0,2250.0,7024.999999999992,250,0,36,213,1,0.10017091530601113,0.11404439570143642,13055,35105,0.6281156530408774,0.1774445701635324,0.17739465838506274,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-balanced-fidelity-tau1900-g0.55,205,45,756,1.0,1.0,0.7394179894179894,1.0,0.8888888888888888,0.6441798941798942,0.34146341463414637,0.7777777777777778,1.0,0.0,149.99999999997726,0.0,0.0,3000.0,11162.499999999987,250,0,51,198,1,0.08886868613404124,0.10341905297716121,11593,35105,0.6697621421449935,0.2357761151690495,0.18663900355691082,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-balanced-tau2600-g0.95,205,45,756,1.0,1.0,0.7896825396825397,1.0,0.9333333333333333,0.7447089947089947,0.5219512195121951,0.8222222222222222,1.0,0.0,0.0,0.0,0.0,4500.0,19187.499999999978,250,0,65,180,5,0.1492490636023128,0.1633325974405173,12861,35105,0.6336419313488106,0.1938258063832905,0.1778465528317063,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-confluence-fidelity-tau1000-g0.75,205,45,756,1.0,1.0,0.8915343915343915,1.0,0.9111111111111111,0.791005291005291,0.43414634146341463,0.8444444444444444,1.0,0.0,0.0,0.0,0.0,2500.0,10137.499999999996,250,0,46,202,2,0.11843339757809375,0.13252480077482393,13017,35105,0.6291981199259364,0.1735516588208376,0.1767290718675217,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-responsive-tau1000-g0.95,205,45,756,1.0,1.0,0.7976190476190477,1.0,0.8666666666666667,0.6970899470899471,0.40487804878048783,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,2500.0,7887.499999999995,250,0,43,207,0,0.08414851449143605,0.09866898354211324,11956,35105,0.6594217347956132,0.2012750082605899,0.18492276990682283,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-balanced-tau700-g0.75,205,45,756,1.0,1.0,0.4246031746031746,0.9951219512195122,0.8222222222222222,0.3915343915343915,0.2731707317073171,0.6,1.0,0.0,250.0,0.0,0.0,1250.0,3250.0,250,0,13,237,0,0.039841448779955636,0.05299140429713928,8916,35105,0.7460190856003419,0.36358353004304955,0.19731071564917432,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-price_heavy-responsive-tau700-g1.2,205,45,756,1.0,1.0,0.8981481481481481,1.0,0.8444444444444444,0.7724867724867724,0.4097560975609756,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,2250.0,8137.499999999995,250,0,40,209,1,0.11175679115604203,0.12568811912917768,13465,35105,0.6164364050705028,0.17029492206342364,0.17387054629018403,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-price_heavy-fidelity-tau700-g0.95,205,45,756,1.0,1.0,0.8452380952380952,1.0,0.8222222222222222,0.7288359788359788,0.40487804878048783,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,2000.0,5887.499999999995,250,0,30,220,0,0.06519509800356377,0.07921292702554497,11635,35105,0.6685657313772967,0.20921081357164378,0.18908018398903909,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-responsive-tau700-g0.95,205,45,756,1.0,1.0,0.8994708994708994,1.0,0.8888888888888888,0.7804232804232805,0.424390243902439,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,2250.0,9637.499999999996,250,0,40,208,2,0.12327721008036656,0.13708971008196896,13841,35105,0.6057256801025495,0.16363589995922032,0.17150937560273516,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-balanced-tau1400-g0.55,205,45,756,1.0,1.0,0.6243386243386243,1.0,0.8666666666666667,0.5462962962962963,0.2634146341463415,0.6222222222222222,1.0,0.0,250.0,0.0,0.0,2000.0,5750.0,250,0,33,217,0,0.05230735663115022,0.06623747498557887,10358,35105,0.7049423159094146,0.2951069758678077,0.19729844888704925,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-responsive-tau1000-g1.2,205,45,756,1.0,1.0,0.8002645502645502,1.0,0.8666666666666667,0.701058201058201,0.424390243902439,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,2500.0,8000.0,250,0,43,207,0,0.08659223971780793,0.1010760652048512,11915,35105,0.6605896595926506,0.20003156073601955,0.18529002028046473,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-fidelity-tau2600-g0.95,205,45,756,1.0,1.0,0.8968253968253969,1.0,0.9333333333333333,0.8214285714285714,0.5317073170731708,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,5500.0,27912.499999999985,250,0,79,159,12,0.23571038946870795,0.24880536109785711,15506,35105,0.5582965389545649,0.14490191587846105,0.1577635597223822,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-responsive-tau1000-g0.55,205,45,756,1.0,1.0,0.6574074074074074,0.9951219512195122,0.7777777777777778,0.5740740740740741,0.24878048780487805,0.6888888888888889,1.0,0.0,250.0,0.0,0.0,1750.0,4750.0,250,0,27,223,0,0.04861994981635696,0.06254851551428225,10244,35105,0.708189716564592,0.28086579847456233,0.19787731151227622,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
